,NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,REMARK,latitude,longitude
119689,4080098300,101,표선백사로 123,0,,125.71338329770947,34.25096007897464
119690,4080098900,103,표선동서로 266,0,어린이보호구역 시/종점,125.71429841723027,34.24915414196042
119691,4080098700,102,표선동서로264번길 9,0,,125.71404337336241,34.24974573598073
119692,4080098400,101,표선중앙로99번길 7,0,,125.71342790964434,34.24994322261129
119693,4080014801,101,표선중앙로 97,0,,125.71248620343695,34.249582829417065
119694,4080093400,102,가마병풍로25번길 2,0,,125.69190997885543,34.22327601512347
119695,4080096800,101,세화로 183,0,,125.70650297603105,34.212000679194624
119696,4080020502,104,성읍교(남측),0,,125.79613782059138,34.22240237203598
119697,4080020503,104,성읍교(북측),0,,125.79658915455919,34.22250765717123
119698,4080105900,101,서성일로10번길 9-3,0,,125.79380740144371,34.22313685073276
119699,4080105400,101,서성일로10번길 7,0,,125.79326721935372,34.223015054856916
119700,4080105300,101,서성일로10번길 13,0,,125.79314047103405,34.223387152205326
119701,4080105800,101,서성일로10번길 13-3,0,,125.7937081613863,34.22351627201545
119702,4080105700,101,서성일로10번길 17-3,0,,125.79360852083055,34.22389722977903
119703,4080105200,101,서성일로10번길 17,0,,125.79301193857069,34.22376449884873
119704,4080105100,101,서성일로10번길 21,0,,125.79288998444227,34.22412252765688
119705,4080104800,101,서성일로10번길 18-7,0,,125.79211461385978,34.223564846916375
119706,4080104900,101,서성일로10번길 14-7,0,,125.79227528280144,34.22319035797643
119707,4080105000,101,서성일로10번길 10-7,0,,125.79244028297471,34.22282859718486
119708,4080105500,101,서성일로10번길 3,0,,125.7933947615801,34.222640624155545
119709,4080018302,103,애향탑앞,0,어린이보호구역 시/종점,125.78002915868609,34.221807818664495
119710,4080104200,101,미와이못,0,,125.77337989216649,34.257724904985764
119711,4080104100,101,삼달교회,0,,125.77178045194303,34.25909601919145
119712,4080104000,101,삼달보건진료소,0,,125.77090323427716,34.26060131383547
119713,4080104300,102,중산간동로 4150-30,0,,125.77832947863571,34.257150519308794
119714,4080104500,101,일출랜드앞,0,,125.780029777343,34.25854948739337
119715,4080017801,104,제2가시교(서측),0,,125.75977078632143,34.19545465177836
119716,4080017802,104,제2가시교(동측),0,,125.75993065621957,34.19559023406531
119717,4080101100,101,원님로 401,0,,125.72838203628876,34.17433236541024
119718,4080097300,102,서성로810번길 135,0,,125.71061688895158,34.125039826506665
119719,4080015201,101,중산간동로 6108,0,수망리,125.71711467704603,34.150296611997504
119720,4080096300,101,표선동서로 147,0,,125.70255847135282,34.244824572076276
119721,4080097400,101,표선관정로 109,0,,125.7098770952749,34.24707887245071
119722,4080097600,103,표선관정로 93,0,어린이보호구역 시/종점,125.71108195800188,34.246002202397925
119723,4080098100,101,표선관정로 71,0,,125.71281405395719,34.24445439279973
119724,4080098800,101,표선중앙로 64-13,0,,125.71414633906748,34.24574941655044
119725,4080099200,102,표선중앙로58번길 6,0,,125.71503452166989,34.24670380746583
119726,4080100100,101,돈오름로 21,0,,125.72067602781483,34.22115909507648
119727,4080099800,101,돈오름로 4,0,,125.72007582726887,34.21922037533457
119728,4080100500,101,세성로 338-1,0,,125.72196082962515,34.21673905559489
119729,4080096400,101,한신로 526,0,,125.70419526560926,34.174556056211024
119730,4080007601,101,태위로 924,0,,125.66587706404991,34.17317577101995
119731,4080088700,102,태수로26번길 35,0,,125.66781700378681,34.17231389839885
119732,4080006504,103,태위로 893,0,어린이보호구역 시/종점,125.66457071535243,34.170560315958234
119733,4080088500,101,태흥1리입구교차로,0,,125.66697381391418,34.164570739551976
119734,4080087600,102,태위로723번길 30-13,0,,125.66311500877703,34.15498414853603
119735,4080088000,102,진은1교,0,,125.66496466707996,34.155894219730136
119736,4080012401,101,토산중앙교차로,1,,125.69108041775554,34.2054000976831
119737,4080006501,101,태흥중동로 2,0,,125.66339170232644,34.16650943375781
119738,4080086900,102,남원체육관로 342,0,,125.66135827050236,34.15479582183944
119739,4080086400,101,남원체육관로 324,0,,125.66049881837148,34.15248586321017
119740,4080086000,101,남원체육관로 311,0,,125.66004098321395,34.151604440535046
119741,4080085800,101,남원체육관로 302,0,,125.65971723001087,34.15079863452762
119742,4080085700,101,남원체육관로 293,0,,125.65949571776558,34.150229507146825
119743,4080005502,101,태위로 665,0,어린이보호구역 시/종점,125.65765945974935,34.15068889733003
119744,4080084800,101,남원회관로 70,0,,125.65756788437605,34.15312493538538
119745,4080084700,101,남원회관로 57,0,,125.65711218002954,34.15213735126263
119746,4080005501,101,남원중앙로 1,0,어린이보호구역 시/종점,125.6565689141384,34.14760806931429
119747,4080085600,101,남원체육관로 261,0,,125.65910717546042,34.14695466845453
119748,4080085400,101,남원광지로 26,0,,125.65882817498614,34.14556541302854
119749,4080085100,101,남원체육관로 219,0,,125.65856567302903,34.14358254872945
119750,4080084900,101,태위로 551-44,0,,125.65806929327968,34.13969730396989
119751,4080082400,102,태위로510번길 31-6,0,,125.64974214364216,34.13623424839616
