,지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec),time_group,date_group
14512,184,2019-10-25 06:52:00,17.5,0.0,196.6,2.1,1015.1,1017.6,79.0,0.0,0.0,06시,25일
14513,184,2019-10-25 06:53:00,17.5,0.0,194.8,1.8,1015.1,1017.6,78.9,0.0,0.0,06시,25일
14514,184,2019-10-25 06:54:00,17.5,0.0,187.6,2.1,1015.1,1017.6,78.7,0.0,0.0,06시,25일
14515,184,2019-10-25 06:55:00,17.4,0.0,175.8,1.6,1015.0,1017.5,78.1,0.0,0.0,06시,25일
14516,184,2019-10-25 06:56:00,17.4,0.0,179.7,1.7,1015.0,1017.5,78.2,0.0,0.0,06시,25일
14517,184,2019-10-25 06:57:00,17.3,0.0,173.3,2.2,1015.0,1017.5,78.0,0.0,0.0,06시,25일
14518,184,2019-10-25 06:58:00,17.3,0.0,167.1,2.0,1015.0,1017.5,78.0,0.0,0.0,06시,25일
14519,184,2019-10-25 06:59:00,17.2,0.0,172.9,2.1,1015.0,1017.5,78.1,0.0,0.0,06시,25일
14520,184,2019-10-25 07:00:00,17.2,0.0,177.1,1.3,1015.0,1017.5,78.3,0.0,0.0,07시,25일
14521,184,2019-10-25 07:01:00,17.2,0.0,183.4,1.8,1015.0,1017.5,78.4,0.0,0.0,07시,25일
14522,184,2019-10-25 07:02:00,17.1,0.0,191.5,2.4,1015.1,1017.6,78.6,0.0,0.0,07시,25일
14523,184,2019-10-25 07:03:00,17.2,0.0,189.4,1.9,1015.1,1017.6,78.9,0.0,0.0,07시,25일
14524,184,2019-10-25 07:04:00,17.2,0.0,189.8,1.2,1015.1,1017.6,79.1,0.0,0.0,07시,25일
14525,184,2019-10-25 07:05:00,17.3,0.0,183.1,2.6,1015.2,1017.7,79.1,0.01,0.0,07시,25일
14526,184,2019-10-25 07:06:00,17.3,0.0,189.8,1.6,1015.2,1017.7,79.2,0.01,0.0,07시,25일
14527,184,2019-10-25 07:07:00,17.4,0.0,185.7,2.1,1015.2,1017.7,79.3,0.01,0.0,07시,25일
14528,184,2019-10-25 07:08:00,17.4,0.0,187.8,2.1,1015.3,1017.8,79.3,0.01,0.0,07시,25일
14529,184,2019-10-25 07:09:00,17.4,0.0,191.6,2.7,1015.3,1017.8,79.0,0.01,0.0,07시,25일
14530,184,2019-10-25 07:10:00,17.4,0.0,187.8,2.4,1015.3,1017.8,79.0,0.01,0.0,07시,25일
14531,184,2019-10-25 07:11:00,17.4,0.0,183.4,1.1,1015.3,1017.8,78.8,0.01,0.0,07시,25일
14532,184,2019-10-25 07:12:00,17.4,0.0,172.3,1.7,1015.3,1017.8,78.7,0.01,0.0,07시,25일
14533,184,2019-10-25 07:13:00,17.4,0.0,172.9,1.8,1015.3,1017.8,78.6,0.01,0.0,07시,25일
14534,184,2019-10-25 07:14:00,17.3,0.0,177.0,1.9,1015.4,1017.9,78.6,0.01,0.0,07시,25일
14535,184,2019-10-25 07:15:00,17.3,0.0,166.7,2.1,1015.4,1017.9,78.6,0.02,0.0,07시,25일
14536,184,2019-10-25 07:16:00,17.3,0.0,178.8,1.9,1015.4,1017.9,78.7,0.02,0.0,07시,25일
14537,184,2019-10-25 07:17:00,17.3,0.0,178.0,1.2,1015.5,1018.0,78.8,0.02,0.0,07시,25일
14538,184,2019-10-25 07:18:00,17.3,0.0,188.3,1.3,1015.5,1018.0,78.8,0.02,0.0,07시,25일
14539,184,2019-10-25 07:19:00,17.3,0.0,187.0,1.3,1015.5,1018.0,78.8,0.02,0.0,07시,25일
14540,184,2019-10-25 07:20:00,17.3,0.0,182.4,1.7,1015.5,1018.0,78.8,0.02,0.0,07시,25일
14541,184,2019-10-25 07:21:00,17.3,0.0,199.0,0.9,1015.5,1018.0,78.9,0.03,0.0,07시,25일
14542,184,2019-10-25 07:22:00,17.3,0.0,190.1,1.6,1015.5,1018.0,78.8,0.03,0.0,07시,25일
14543,184,2019-10-25 07:23:00,17.3,0.0,190.4,1.5,1015.5,1018.0,79.1,0.03,0.0,07시,25일
14544,184,2019-10-25 07:24:00,17.4,0.0,184.1,1.5,1015.6,1018.1,79.0,0.04,0.0,07시,25일
14545,184,2019-10-25 07:25:00,17.4,0.0,182.7,2.4,1015.6,1018.1,79.0,0.04,0.0,07시,25일
14546,184,2019-10-25 07:26:00,17.4,0.0,184.6,1.9,1015.6,1018.1,78.9,0.04,0.0,07시,25일
14547,184,2019-10-25 07:27:00,17.5,0.0,185.1,1.4,1015.6,1018.1,79.0,0.04,0.0,07시,25일
14548,184,2019-10-25 07:28:00,17.5,0.0,178.5,1.6,1015.6,1018.1,79.1,0.05,0.0,07시,25일
14549,184,2019-10-25 07:29:00,17.5,0.0,177.9,1.7,1015.6,1018.1,79.1,0.05,0.0,07시,25일
14550,184,2019-10-25 07:30:00,17.5,0.0,174.5,1.9,1015.6,1018.1,78.9,0.06,0.0,07시,25일
14551,184,2019-10-25 07:31:00,17.6,0.0,171.8,1.7,1015.7,1018.2,78.8,0.06,0.0,07시,25일
14552,184,2019-10-25 07:32:00,17.6,0.0,173.5,2.3,1015.7,1018.2,78.7,0.06,0.0,07시,25일
14553,184,2019-10-25 07:33:00,17.6,0.0,167.9,1.7,1015.7,1018.2,78.8,0.07,0.0,07시,25일
14554,184,2019-10-25 07:34:00,17.6,0.0,168.0,1.8,1015.6,1018.1,78.7,0.07,0.0,07시,25일
14555,184,2019-10-25 07:35:00,17.6,0.0,164.8,2.7,1015.6,1018.1,78.7,0.08,0.0,07시,25일
14556,184,2019-10-25 07:36:00,17.6,0.0,165.6,2.4,1015.6,1018.1,78.8,0.08,0.0,07시,25일
14557,184,2019-10-25 07:37:00,17.6,0.0,162.4,2.2,1015.6,1018.1,78.9,0.09,0.0,07시,25일
14558,184,2019-10-25 07:38:00,17.6,0.0,164.0,1.6,1015.6,1018.1,78.9,0.09,0.0,07시,25일
14559,184,2019-10-25 07:39:00,17.6,0.0,170.2,2.0,1015.6,1018.1,78.9,0.09,72.0,07시,25일
14560,184,2019-10-25 07:40:00,17.6,0.0,167.2,1.9,1015.6,1018.1,79.2,0.1,144.0,07시,25일
14561,184,2019-10-25 07:41:00,17.6,0.0,163.8,1.5,1015.6,1018.1,79.3,0.1,180.0,07시,25일
14562,184,2019-10-25 07:42:00,17.6,0.0,169.2,2.3,1015.6,1018.1,79.4,0.11,252.0,07시,25일
14563,184,2019-10-25 07:43:00,17.7,0.0,165.3,2.1,1015.5,1018.0,79.4,0.12,324.0,07시,25일
14564,184,2019-10-25 07:44:00,17.7,0.0,166.8,1.9,1015.5,1018.0,79.5,0.12,360.0,07시,25일
14565,184,2019-10-25 07:45:00,17.7,0.0,184.9,1.2,1015.5,1018.0,79.4,0.13,432.0,07시,25일
14566,184,2019-10-25 07:46:00,17.7,0.0,179.4,0.8,1015.5,1018.0,79.3,0.13,504.0,07시,25일
14567,184,2019-10-25 07:47:00,17.7,0.0,185.3,1.0,1015.6,1018.1,79.5,0.14,540.0,07시,25일
14568,184,2019-10-25 07:48:00,17.7,0.0,181.3,1.5,1015.6,1018.1,79.5,0.15,612.0,07시,25일
14569,184,2019-10-25 07:49:00,17.7,0.0,180.7,1.5,1015.6,1018.1,79.6,0.15,684.0,07시,25일
14570,184,2019-10-25 07:50:00,17.8,0.0,183.1,1.9,1015.6,1018.1,79.7,0.16,720.0,07시,25일
14571,184,2019-10-25 07:51:00,17.8,0.0,191.8,1.4,1015.7,1018.2,79.7,0.17,792.0,07시,25일
14572,184,2019-10-25 07:52:00,17.8,0.0,191.0,1.2,1015.7,1018.2,79.8,0.18,864.0,07시,25일
14573,184,2019-10-25 07:53:00,17.9,0.0,185.7,1.8,1015.7,1018.1,79.7,0.18,900.0,07시,25일
14574,184,2019-10-25 07:54:00,17.9,0.0,187.5,1.6,1015.7,1018.1,79.7,0.19,972.0,07시,25일
14575,184,2019-10-25 07:55:00,17.9,0.0,196.9,1.6,1015.7,1018.1,79.7,0.2,1044.0,07시,25일
14576,184,2019-10-25 07:56:00,17.9,0.0,192.0,1.9,1015.7,1018.1,79.7,0.21,1080.0,07시,25일
14577,184,2019-10-25 07:57:00,17.9,0.0,193.8,1.6,1015.7,1018.1,79.8,0.22,1152.0,07시,25일
14578,184,2019-10-25 07:58:00,18.0,0.0,195.4,2.0,1015.7,1018.1,79.9,0.22,1224.0,07시,25일
14579,184,2019-10-25 07:59:00,18.0,0.0,187.5,1.8,1015.7,1018.1,79.9,0.23,1260.0,07시,25일
14580,184,2019-10-25 08:00:00,18.0,0.0,189.7,1.4,1015.7,1018.1,79.9,0.24,1332.0,08시,25일
14581,184,2019-10-25 08:01:00,18.1,0.0,183.8,1.7,1015.7,1018.1,79.9,0.25,1404.0,08시,25일
14582,184,2019-10-25 08:02:00,18.1,0.0,177.5,2.1,1015.7,1018.1,79.8,0.26,1440.0,08시,25일
14583,184,2019-10-25 08:03:00,18.1,0.0,176.6,2.7,1015.7,1018.1,79.7,0.27,1512.0,08시,25일
14584,184,2019-10-25 08:04:00,18.2,0.0,174.0,2.3,1015.7,1018.1,79.7,0.28,1584.0,08시,25일
14585,184,2019-10-25 08:05:00,18.2,0.0,174.1,1.8,1015.7,1018.1,79.5,0.29,1620.0,08시,25일
14586,184,2019-10-25 08:06:00,18.2,0.0,179.4,2.4,1015.7,1018.1,79.3,0.3,1692.0,08시,25일
14587,184,2019-10-25 08:07:00,18.2,0.0,183.0,1.9,1015.8,1018.2,79.4,0.31,1764.0,08시,25일
14588,184,2019-10-25 08:08:00,18.2,0.0,181.2,2.0,1015.8,1018.2,79.3,0.32,1800.0,08시,25일
14589,184,2019-10-25 08:09:00,18.3,0.0,190.1,1.4,1015.8,1018.2,79.4,0.33,1872.0,08시,25일
14590,184,2019-10-25 08:10:00,18.3,0.0,191.5,2.5,1015.8,1018.2,79.5,0.34,1944.0,08시,25일
14591,184,2019-10-25 08:11:00,18.4,0.0,193.2,2.8,1015.8,1018.2,79.4,0.35,1980.0,08시,25일
14592,184,2019-10-25 08:12:00,18.4,0.0,188.9,1.9,1015.9,1018.3,79.6,0.37,2052.0,08시,25일
14593,184,2019-10-25 08:13:00,18.5,0.0,193.5,1.7,1015.9,1018.3,79.5,0.38,2124.0,08시,25일
14594,184,2019-10-25 08:14:00,18.5,0.0,191.9,2.2,1015.9,1018.3,79.5,0.39,2160.0,08시,25일
14595,184,2019-10-25 08:15:00,18.5,0.0,200.7,1.7,1016.0,1018.4,79.5,0.4,2232.0,08시,25일
14596,184,2019-10-25 08:16:00,18.6,0.0,202.1,1.5,1016.0,1018.4,79.6,0.41,2304.0,08시,25일
14597,184,2019-10-25 08:17:00,18.6,0.0,198.8,1.4,1016.1,1018.5,79.4,0.43,2340.0,08시,25일
14598,184,2019-10-25 08:18:00,18.6,0.0,203.3,1.4,1016.1,1018.5,79.4,0.44,2412.0,08시,25일
14599,184,2019-10-25 08:19:00,18.6,0.0,199.0,1.3,1016.1,1018.5,79.4,0.45,2484.0,08시,25일
14600,184,2019-10-25 08:20:00,18.7,0.0,203.5,1.2,1016.1,1018.5,79.1,0.47,2520.0,08시,25일
14601,184,2019-10-25 08:21:00,18.7,0.0,202.5,1.3,1016.1,1018.5,79.2,0.48,2592.0,08시,25일
14602,184,2019-10-25 08:22:00,18.8,0.0,209.7,1.5,1016.2,1018.6,79.1,0.49,2664.0,08시,25일
14603,184,2019-10-25 08:23:00,18.9,0.0,205.5,1.2,1016.2,1018.6,78.8,0.51,2700.0,08시,25일
14604,184,2019-10-25 08:24:00,18.9,0.0,215.5,1.4,1016.2,1018.6,78.5,0.52,2772.0,08시,25일
14605,184,2019-10-25 08:25:00,19.0,0.0,208.4,1.1,1016.2,1018.6,78.3,0.54,2844.0,08시,25일
14606,184,2019-10-25 08:26:00,19.0,0.0,209.6,2.1,1016.2,1018.6,78.3,0.55,2880.0,08시,25일
14607,184,2019-10-25 08:27:00,19.1,0.0,212.7,1.2,1016.2,1018.6,78.4,0.56,2952.0,08시,25일
14608,184,2019-10-25 08:28:00,19.2,0.0,206.5,1.2,1016.2,1018.6,78.0,0.58,3024.0,08시,25일
14609,184,2019-10-25 08:29:00,19.2,0.0,199.4,1.9,1016.2,1018.6,77.9,0.58,3060.0,08시,25일
14610,184,2019-10-25 08:30:00,19.3,0.0,216.3,1.7,1016.2,1018.6,77.8,0.61,3132.0,08시,25일
14611,184,2019-10-25 08:31:00,19.4,0.0,200.2,1.7,1016.2,1018.6,77.6,0.62,3204.0,08시,25일
14612,184,2019-10-25 08:32:00,19.5,0.0,193.6,1.2,1016.2,1018.6,77.3,0.64,3240.0,08시,25일
14613,184,2019-10-25 08:33:00,19.6,0.0,189.8,1.8,1016.1,1018.5,76.8,0.66,3312.0,08시,25일
14614,184,2019-10-25 08:34:00,19.7,0.0,191.9,0.8,1016.1,1018.5,76.4,0.67,3384.0,08시,25일
14615,184,2019-10-25 08:35:00,19.8,0.0,183.6,1.4,1016.1,1018.5,76.1,0.69,3420.0,08시,25일
14616,184,2019-10-25 08:36:00,19.8,0.0,202.1,1.5,1016.1,1018.5,76.0,0.7,3492.0,08시,25일
14617,184,2019-10-25 08:37:00,19.9,0.0,184.4,1.2,1016.1,1018.5,75.6,0.72,3564.0,08시,25일
14618,184,2019-10-25 08:38:00,19.9,0.0,184.1,1.4,1016.1,1018.5,75.4,0.74,3600.0,08시,25일
14619,184,2019-10-25 08:39:00,20.0,0.0,181.8,2.0,1016.1,1018.5,74.9,0.75,3672.0,08시,25일
14620,184,2019-10-25 08:40:00,20.2,0.0,190.9,1.4,1016.1,1018.5,75.2,0.77,3744.0,08시,25일
14621,184,2019-10-25 08:41:00,20.2,0.0,196.7,3.0,1016.1,1018.5,74.6,0.79,3780.0,08시,25일
14622,184,2019-10-25 08:42:00,20.3,0.0,197.8,1.7,1016.1,1018.5,74.4,0.81,3852.0,08시,25일
14623,184,2019-10-25 08:43:00,20.5,0.0,204.0,1.9,1016.1,1018.5,74.6,0.83,3924.0,08시,25일
14624,184,2019-10-25 08:44:00,20.7,0.0,207.9,2.7,1016.1,1018.5,74.2,0.84,3960.0,08시,25일
14625,184,2019-10-25 08:45:00,20.6,0.0,196.8,1.4,1016.1,1018.5,73.9,0.86,4032.0,08시,25일
14626,184,2019-10-25 08:46:00,20.5,0.0,202.5,3.0,1016.1,1018.5,73.5,0.88,4104.0,08시,25일
14627,184,2019-10-25 08:47:00,20.5,0.0,207.5,1.8,1016.1,1018.5,73.3,0.9,4140.0,08시,25일
14628,184,2019-10-25 08:48:00,20.6,0.0,209.7,2.0,1016.1,1018.5,73.2,0.92,4212.0,08시,25일
14629,184,2019-10-25 08:49:00,20.9,0.0,199.0,2.7,1016.1,1018.5,72.9,0.94,4284.0,08시,25일
14630,184,2019-10-25 08:50:00,20.9,0.0,204.5,2.5,1016.1,1018.5,72.6,0.96,4320.0,08시,25일
14631,184,2019-10-25 08:51:00,20.8,0.0,188.6,1.5,1016.0,1018.4,72.4,0.98,4392.0,08시,25일
14632,184,2019-10-25 08:52:00,20.7,0.0,194.2,2.2,1016.0,1018.4,72.2,1.0,4464.0,08시,25일
14633,184,2019-10-25 08:53:00,20.7,0.0,200.5,2.4,1016.0,1018.4,72.4,1.02,4500.0,08시,25일
14634,184,2019-10-25 08:54:00,20.9,0.0,198.2,1.5,1016.0,1018.4,72.0,1.04,4572.0,08시,25일
14635,184,2019-10-25 08:55:00,21.0,0.0,198.4,1.8,1016.0,1018.4,71.2,1.05,4644.0,08시,25일
14636,184,2019-10-25 08:56:00,21.2,0.0,197.2,1.7,1016.0,1018.4,70.5,1.08,4680.0,08시,25일
14637,184,2019-10-25 08:57:00,21.0,0.0,183.8,1.6,1016.1,1018.5,70.0,1.1,4752.0,08시,25일
14638,184,2019-10-25 08:58:00,21.1,0.0,196.2,1.5,1016.1,1018.5,69.8,1.12,4824.0,08시,25일
14639,184,2019-10-25 08:59:00,21.0,0.0,202.5,1.4,1016.1,1018.5,68.7,1.14,4860.0,08시,25일
14640,184,2019-10-25 09:00:00,21.0,0.0,201.5,2.3,1016.2,1018.6,68.5,1.16,4932.0,09시,25일
14641,184,2019-10-25 09:01:00,21.1,0.0,201.6,2.5,1016.2,1018.6,68.3,1.17,5004.0,09시,25일
14642,184,2019-10-25 09:02:00,21.1,0.0,195.5,2.5,1016.2,1018.6,68.1,1.2,5040.0,09시,25일
14643,184,2019-10-25 09:03:00,21.2,0.0,206.9,1.4,1016.3,1018.7,68.0,1.22,5112.0,09시,25일
14644,184,2019-10-25 09:04:00,21.2,0.0,203.6,2.6,1016.3,1018.7,67.5,1.25,5184.0,09시,25일
14645,184,2019-10-25 09:05:00,21.3,0.0,222.2,1.9,1016.2,1018.6,67.4,1.27,5220.0,09시,25일
14646,184,2019-10-25 09:06:00,21.4,0.0,205.8,2.5,1016.2,1018.6,66.9,1.29,5292.0,09시,25일
14647,184,2019-10-25 09:07:00,21.6,0.0,210.7,1.6,1016.2,1018.6,66.8,1.31,5364.0,09시,25일
14648,184,2019-10-25 09:08:00,21.6,0.0,206.2,1.4,1016.1,1018.5,66.3,1.34,5400.0,09시,25일
14649,184,2019-10-25 09:09:00,21.4,0.0,202.9,1.2,1016.1,1018.5,66.4,1.36,5472.0,09시,25일
14650,184,2019-10-25 09:10:00,21.3,0.0,226.5,1.6,1016.1,1018.5,67.5,1.38,5544.0,09시,25일
14651,184,2019-10-25 09:11:00,21.3,0.0,236.9,1.2,1016.1,1018.5,66.9,1.41,5580.0,09시,25일
14652,184,2019-10-25 09:12:00,21.5,0.0,252.2,1.6,1016.1,1018.5,66.9,1.43,5652.0,09시,25일
14653,184,2019-10-25 09:13:00,21.8,0.0,258.4,1.8,1016.1,1018.5,66.0,1.45,5724.0,09시,25일
14654,184,2019-10-25 09:14:00,22.1,0.0,274.8,2.0,1016.0,1018.4,65.1,1.48,5760.0,09시,25일
14655,184,2019-10-25 09:15:00,22.0,0.0,265.3,2.0,1016.0,1018.4,63.6,1.5,5832.0,09시,25일
14656,184,2019-10-25 09:16:00,22.0,0.0,236.5,1.7,1016.0,1018.4,64.7,1.52,5904.0,09시,25일
14657,184,2019-10-25 09:17:00,22.1,0.0,213.6,1.2,1016.0,1018.4,64.2,1.55,5940.0,09시,25일
14658,184,2019-10-25 09:18:00,22.2,0.0,239.2,1.1,1016.0,1018.4,61.8,1.57,6012.0,09시,25일
14659,184,2019-10-25 09:19:00,22.2,0.0,236.8,2.1,1016.0,1018.4,61.6,1.6,6084.0,09시,25일
14660,184,2019-10-25 09:20:00,22.0,0.0,249.5,2.1,1016.0,1018.4,60.8,1.62,6120.0,09시,25일
14661,184,2019-10-25 09:21:00,21.7,0.0,264.6,2.7,1016.0,1018.4,61.7,1.65,6192.0,09시,25일
14662,184,2019-10-25 09:22:00,21.7,0.0,269.6,2.1,1016.0,1018.4,63.3,1.67,6264.0,09시,25일
14663,184,2019-10-25 09:23:00,21.6,0.0,247.9,0.5,1016.0,1018.4,61.8,1.7,6300.0,09시,25일
14664,184,2019-10-25 09:24:00,21.5,0.0,244.6,0.4,1016.0,1018.4,60.8,1.72,6372.0,09시,25일
14665,184,2019-10-25 09:25:00,21.6,0.0,232.3,0.7,1016.0,1018.4,60.4,1.75,6444.0,09시,25일
14666,184,2019-10-25 09:26:00,21.8,0.0,250.2,0.8,1016.0,1018.4,61.2,1.77,6480.0,09시,25일
14667,184,2019-10-25 09:27:00,21.9,0.0,228.3,1.4,1016.0,1018.4,62.4,1.8,6552.0,09시,25일
14668,184,2019-10-25 09:28:00,21.9,0.0,233.2,1.2,1016.0,1018.4,63.8,1.82,6624.0,09시,25일
14669,184,2019-10-25 09:29:00,22.0,0.0,240.0,2.5,1016.0,1018.4,62.4,1.85,6660.0,09시,25일
14670,184,2019-10-25 09:30:00,22.1,0.0,243.3,2.1,1016.0,1018.4,61.0,1.88,6732.0,09시,25일
14671,184,2019-10-25 09:31:00,22.0,0.0,245.1,2.2,1016.0,1018.4,61.1,1.9,6804.0,09시,25일
14672,184,2019-10-25 09:32:00,22.1,0.0,243.8,1.9,1016.1,1018.5,61.5,1.93,6840.0,09시,25일
14673,184,2019-10-25 09:33:00,22.1,0.0,220.1,1.1,1016.0,1018.4,59.0,1.96,6912.0,09시,25일
14674,184,2019-10-25 09:34:00,22.0,0.0,234.5,1.1,1016.0,1018.4,60.6,1.98,6984.0,09시,25일
14675,184,2019-10-25 09:35:00,22.1,0.0,236.9,2.4,1016.0,1018.4,60.7,2.01,7020.0,09시,25일
14676,184,2019-10-25 09:36:00,22.0,0.0,252.7,2.5,1016.0,1018.4,62.6,2.04,7092.0,09시,25일
14677,184,2019-10-25 09:37:00,22.3,0.0,252.9,1.8,1016.0,1018.4,62.3,2.07,7164.0,09시,25일
14678,184,2019-10-25 09:38:00,22.2,0.0,244.0,2.0,1016.0,1018.4,62.3,2.09,7200.0,09시,25일
14679,184,2019-10-25 09:39:00,22.1,0.0,259.7,2.4,1016.0,1018.4,61.0,2.11,7272.0,09시,25일
14680,184,2019-10-25 09:40:00,21.9,0.0,260.2,1.3,1016.0,1018.4,61.7,2.15,7344.0,09시,25일
14681,184,2019-10-25 09:41:00,22.0,0.0,247.6,1.2,1016.0,1018.4,61.3,2.18,7380.0,09시,25일
14682,184,2019-10-25 09:42:00,22.1,0.0,233.4,1.4,1016.0,1018.4,60.6,2.21,7452.0,09시,25일
14683,184,2019-10-25 09:43:00,22.1,0.0,232.2,1.3,1016.0,1018.4,60.3,2.24,7524.0,09시,25일
14684,184,2019-10-25 09:44:00,22.4,0.0,223.9,1.1,1016.0,1018.4,61.2,2.27,7560.0,09시,25일
14685,184,2019-10-25 09:45:00,22.5,0.0,263.5,2.1,1016.0,1018.4,63.1,2.29,7596.0,09시,25일
14686,184,2019-10-25 09:46:00,22.8,0.0,265.8,1.7,1016.0,1018.4,60.4,2.32,7668.0,09시,25일
14687,184,2019-10-25 09:47:00,22.9,0.0,281.9,1.4,1016.0,1018.4,55.5,2.34,7704.0,09시,25일
14688,184,2019-10-25 09:48:00,23.0,0.0,290.3,1.9,1016.0,1018.4,56.8,2.38,7776.0,09시,25일
14689,184,2019-10-25 09:49:00,22.7,0.0,294.3,2.7,1016.0,1018.4,55.4,2.42,7848.0,09시,25일
14690,184,2019-10-25 09:50:00,22.7,0.0,307.2,2.9,1016.0,1018.4,57.4,2.45,7884.0,09시,25일
14691,184,2019-10-25 09:51:00,22.6,0.0,274.3,2.7,1016.0,1018.4,57.1,2.48,7956.0,09시,25일
14692,184,2019-10-25 09:52:00,22.7,0.0,270.0,1.9,1016.0,1018.4,57.5,2.51,8028.0,09시,25일
14693,184,2019-10-25 09:53:00,22.8,0.0,269.9,3.2,1016.0,1018.4,56.4,2.54,8064.0,09시,25일
14694,184,2019-10-25 09:54:00,23.1,0.0,276.3,2.8,1016.0,1018.4,56.7,2.57,8136.0,09시,25일
14695,184,2019-10-25 09:55:00,23.1,0.0,277.6,1.6,1016.0,1018.4,55.6,2.61,8208.0,09시,25일
14696,184,2019-10-25 09:56:00,23.1,0.0,288.3,1.1,1016.0,1018.4,55.9,2.63,8244.0,09시,25일
14697,184,2019-10-25 09:57:00,23.2,0.0,272.5,0.6,1016.0,1018.4,55.8,2.66,8316.0,09시,25일
14698,184,2019-10-25 09:58:00,23.2,0.0,243.8,0.0,1015.9,1018.3,55.3,2.68,8388.0,09시,25일
14699,184,2019-10-25 09:59:00,22.8,0.0,256.0,2.0,1015.9,1018.3,55.3,2.71,8424.0,09시,25일
14700,184,2019-10-25 10:00:00,22.7,0.0,303.2,0.9,1015.8,1018.2,56.8,2.74,8496.0,10시,25일
14701,184,2019-10-25 10:01:00,23.0,0.0,343.9,1.4,1015.8,1018.2,55.3,2.77,8568.0,10시,25일
14702,184,2019-10-25 10:02:00,22.9,0.0,327.6,1.3,1015.8,1018.2,55.6,2.8,8604.0,10시,25일
14703,184,2019-10-25 10:03:00,23.0,0.0,306.3,0.9,1015.8,1018.2,57.3,2.83,8676.0,10시,25일
14704,184,2019-10-25 10:04:00,23.2,0.0,294.9,0.5,1015.8,1018.2,56.1,2.87,8748.0,10시,25일
14705,184,2019-10-25 10:05:00,22.9,0.0,319.8,1.8,1015.8,1018.2,55.7,2.9,8784.0,10시,25일
14706,184,2019-10-25 10:06:00,22.9,0.0,326.6,1.9,1015.8,1018.2,56.3,2.93,8856.0,10시,25일
14707,184,2019-10-25 10:07:00,22.9,0.0,320.7,2.0,1015.8,1018.2,55.5,2.96,8928.0,10시,25일
14708,184,2019-10-25 10:08:00,22.9,0.0,311.4,2.0,1015.8,1018.2,55.4,3.0,8964.0,10시,25일
14709,184,2019-10-25 10:09:00,23.2,0.0,281.3,3.0,1015.8,1018.2,55.1,3.03,9036.0,10시,25일
14710,184,2019-10-25 10:10:00,23.1,0.0,266.2,2.7,1015.9,1018.3,54.7,3.06,9108.0,10시,25일
14711,184,2019-10-25 10:11:00,22.8,0.0,265.1,1.3,1015.9,1018.3,55.6,3.1,9144.0,10시,25일
14712,184,2019-10-25 10:12:00,22.7,0.0,278.4,2.8,1015.9,1018.3,57.7,3.13,9216.0,10시,25일
14713,184,2019-10-25 10:13:00,22.9,0.0,269.0,3.5,1015.9,1018.3,56.4,3.16,9288.0,10시,25일
14714,184,2019-10-25 10:14:00,22.9,0.0,278.0,2.9,1016.0,1018.4,56.0,3.2,9324.0,10시,25일
14715,184,2019-10-25 10:15:00,22.8,0.0,291.3,3.2,1016.0,1018.4,56.5,3.23,9396.0,10시,25일
14716,184,2019-10-25 10:16:00,22.6,0.0,305.1,2.8,1016.0,1018.4,55.7,3.27,9468.0,10시,25일
14717,184,2019-10-25 10:17:00,22.6,0.0,273.3,3.0,1016.0,1018.4,56.1,3.3,9504.0,10시,25일
14718,184,2019-10-25 10:18:00,22.8,0.0,269.7,1.0,1016.0,1018.4,55.5,3.33,9576.0,10시,25일
14719,184,2019-10-25 10:19:00,22.6,0.0,255.7,1.8,1015.9,1018.3,54.9,3.37,9648.0,10시,25일
14720,184,2019-10-25 10:20:00,22.4,0.0,300.3,3.4,1015.9,1018.3,57.1,3.4,9684.0,10시,25일
14721,184,2019-10-25 10:21:00,22.6,0.0,333.6,2.8,1015.9,1018.3,57.2,3.44,9756.0,10시,25일
14722,184,2019-10-25 10:22:00,22.8,0.0,320.5,2.5,1016.0,1018.4,58.2,3.47,9828.0,10시,25일
14723,184,2019-10-25 10:23:00,23.2,0.0,318.7,3.5,1016.0,1018.4,56.3,3.51,9864.0,10시,25일
14724,184,2019-10-25 10:24:00,23.3,0.0,308.4,3.2,1016.1,1018.5,56.5,3.54,9936.0,10시,25일
14725,184,2019-10-25 10:25:00,23.4,0.0,314.2,2.7,1016.1,1018.5,57.1,3.58,10008.0,10시,25일
14726,184,2019-10-25 10:26:00,23.3,0.0,313.5,2.5,1016.2,1018.6,57.2,3.62,10044.0,10시,25일
14727,184,2019-10-25 10:27:00,23.2,0.0,268.8,3.3,1016.2,1018.6,57.3,3.65,10116.0,10시,25일
14728,184,2019-10-25 10:28:00,23.1,0.0,265.5,3.9,1016.2,1018.6,57.1,3.69,10188.0,10시,25일
14729,184,2019-10-25 10:29:00,22.9,0.0,269.9,3.6,1016.2,1018.6,58.5,3.72,10224.0,10시,25일
14730,184,2019-10-25 10:30:00,22.6,0.0,297.0,3.2,1016.2,1018.6,57.8,3.76,10296.0,10시,25일
14731,184,2019-10-25 10:31:00,22.3,0.0,323.4,2.0,1016.1,1018.5,58.6,3.8,10368.0,10시,25일
14732,184,2019-10-25 10:32:00,22.3,0.0,292.6,2.3,1016.1,1018.5,60.6,3.84,10404.0,10시,25일
